epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,120.196,0.837,0.71858,1.24111,0.99097,1,0.995,0.83636,0.62742,0.70428,1.06283,0.000486612,0.000486612,0.000486612
33,123.907,0.57365,0.5871,0.89182,0.99412,1,0.995,0.85937,0.61818,0.69917,1.06288,0.00047632,0.00047632,0.00047632
34,127.59,0.56156,0.60145,1.04809,0.99412,1,0.995,0.85937,0.61818,0.69917,1.06288,0.000464444,0.000464444,0.000464444
35,131.326,0.59516,0.60929,1.00238,0.99523,1,0.995,0.87175,0.59876,0.66954,1.05768,0.000450984,0.000450984,0.000450984
36,135.063,0.48129,0.60698,1.00566,0.99662,1,0.995,0.86941,0.60501,0.61901,1.06995,0.00043594,0.00043594,0.00043594
37,138.741,0.55749,0.59457,1.00529,0.99662,1,0.995,0.86941,0.60501,0.61901,1.06995,0.000419312,0.000419312,0.000419312
38,142.449,0.72755,0.63481,1.02592,0.99674,1,0.995,0.86893,0.56151,0.59338,1.04385,0.0004011,0.0004011,0.0004011
39,146.16,0.64425,0.67527,1.08561,0.99698,1,0.995,0.89248,0.49234,0.5667,1.00886,0.000381304,0.000381304,0.000381304
40,149.846,0.52107,0.50218,0.94144,0.99698,1,0.995,0.89248,0.49234,0.5667,1.00886,0.000359924,0.000359924,0.000359924
41,153.53,0.41551,0.67342,0.88601,0.99694,1,0.995,0.88221,0.50891,0.55213,1.00493,0.00033696,0.00033696,0.00033696
42,157.291,0.54916,0.69441,1.03517,0.99681,1,0.995,0.87696,0.56734,0.55698,1.03036,0.000312412,0.000312412,0.000312412
43,160.979,0.50141,0.67177,1.04184,0.99681,1,0.995,0.87696,0.56734,0.55698,1.03036,0.00028628,0.00028628,0.00028628
44,164.659,0.5374,0.67478,1.13622,0.99691,1,0.995,0.871,0.56508,0.58187,1.00948,0.000258564,0.000258564,0.000258564
45,168.325,0.52774,0.68019,0.83925,0.99691,1,0.995,0.871,0.56508,0.58187,1.00948,0.000229264,0.000229264,0.000229264
46,172.026,0.55279,0.65053,0.96049,0.99688,1,0.995,0.88384,0.5326,0.58025,0.99516,0.00019838,0.00019838,0.00019838
47,175.69,0.48355,0.68,1.00943,0.99688,1,0.995,0.88384,0.5326,0.58025,0.99516,0.000165912,0.000165912,0.000165912
48,179.372,0.49828,0.64828,1.00849,0.99687,1,0.995,0.90201,0.48313,0.57674,0.96669,0.00013186,0.00013186,0.00013186
49,183.04,0.49668,0.94684,1.05075,0.99687,1,0.995,0.90201,0.48313,0.57674,0.96669,9.6224e-05,9.6224e-05,9.6224e-05
50,186.715,0.40995,0.66928,0.99802,0.99691,1,0.995,0.89962,0.45888,0.56964,0.9553,5.9004e-05,5.9004e-05,5.9004e-05
