epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,166.864,0.46215,0.46353,0.94242,0.99654,1,0.995,0.92259,0.38395,0.40347,0.8248,0.000349497,0.000349497,0.000349497
38,171.623,0.48884,0.48096,0.92444,0.99657,1,0.995,0.91787,0.40229,0.41022,0.83163,0.000334317,0.000334317,0.000334317
39,176.723,0.49885,0.42537,0.92279,0.9967,1,0.995,0.92005,0.40899,0.41802,0.83217,0.000317817,0.000317817,0.000317817
40,181.892,0.48151,0.42031,0.91066,0.9967,1,0.995,0.92005,0.40899,0.41802,0.83217,0.000299997,0.000299997,0.000299997
41,186.913,0.38095,0.54699,0.81602,0.99641,1,0.995,0.9279,0.39174,0.4299,0.81971,0.000280856,0.000280856,0.000280856
42,191.411,0.32641,0.48385,0.84168,0.99639,1,0.995,0.9241,0.35852,0.43517,0.80787,0.000260395,0.000260395,0.000260395
43,195.665,0.4307,0.53014,0.88329,0.99639,1,0.995,0.9241,0.35852,0.43517,0.80787,0.000238614,0.000238614,0.000238614
44,199.972,0.38397,0.52568,0.8343,0.99658,1,0.995,0.93632,0.35009,0.43376,0.809,0.000215513,0.000215513,0.000215513
45,204.212,0.37162,0.62052,0.8367,0.99658,1,0.995,0.93632,0.35009,0.43376,0.809,0.000191092,0.000191092,0.000191092
46,208.497,0.34842,0.4673,0.82523,0.99591,1,0.995,0.92682,0.35094,0.42214,0.81178,0.00016535,0.00016535,0.00016535
47,212.726,0.34282,0.46405,0.87683,0.99591,1,0.995,0.92682,0.35094,0.42214,0.81178,0.000138288,0.000138288,0.000138288
48,216.999,0.36815,0.53213,0.88581,0.99544,1,0.995,0.93562,0.35137,0.41773,0.81103,0.000109905,0.000109905,0.000109905
49,221.241,0.3563,0.46484,0.83903,0.99544,1,0.995,0.93562,0.35137,0.41773,0.81103,8.02027e-05,8.02027e-05,8.02027e-05
50,225.495,0.36627,0.47184,0.92229,0.99538,1,0.995,0.93601,0.34755,0.40724,0.80885,4.91798e-05,4.91798e-05,4.91798e-05
